Order Date,Region,Sales Channel,Category,Product Name,Quantity,Unit Price,Total Sales,Profit
2024-02-23,South,Online,Office Supplies,Printer Paper,3,28.52,85.56,26.9
2024-02-24,Central,Online,Furniture,Desk,3,616.85,1850.55,402.87
2024-02-24,South,Online,Electronics,Laptop,5,1161.58,5807.9,2752.57
2024-02-25,Central,Online,Furniture,Office Chair,4,484.17,1936.68,507.97
2024-02-25,South,Online,Furniture,Desk,20,223.41,4468.2,2152.62
2024-02-26,North,In-Store,Furniture,Bookshelf,17,139.94,2378.98,976.93
2024-02-26,West,Online,Electronics,Monitor,13,448.95,5836.35,2794.39
2024-02-26,West,In-Store,Electronics,Headphones,22,57.87,1273.14,285.09
2024-02-26,Central,Online,Furniture,Bookshelf,5,187.63,938.15,192.17
2024-02-26,South,Online,Office Supplies,Binder Pack,1,38.0,38.0,17.51
2024-02-27,North,Online,Furniture,Office Chair,18,298.81,5378.58,1212.04
2024-02-27,Central,Online,Furniture,Bookshelf,19,132.7,2521.3,1043.45
2024-02-27,North,In-Store,Office Supplies,Stapler,19,12.61,239.59,56.32
2024-02-27,South,Distributor,Furniture,Desk,23,554.0,12742.0,4082.43
2024-02-28,East,Online,Furniture,Desk,3,656.89,1970.67,957.78
2024-02-28,West,In-Store,Office Supplies,Pen Box,20,18.23,364.6,131.65
2024-02-28,Central,Online,Electronics,Laptop,21,2057.08,43198.68,20055.68
2024-02-29,Central,Online,Furniture,Office Chair,12,165.85,1990.2,553.33
2024-02-29,East,In-Store,Office Supplies,Stapler,10,11.41,114.1,32.04
2024-03-01,North,Online,Office Supplies,Printer Paper,5,26.33,131.65,26.84
2024-03-01,West,In-Store,Electronics,Smartphone,19,456.88,8680.72,3333.94
2024-03-01,West,Online,Furniture,Office Chair,5,115.44,577.2,206.37
2024-03-01,West,In-Store,Furniture,Office Chair,22,146.93,3232.46,1095.2
2024-03-01,North,Online,Office Supplies,Pen Box,8,9.55,76.4,26.96
2024-03-01,West,Online,Furniture,Office Chair,4,298.2,1192.8,456.48
2024-03-02,Central,Online,Office Supplies,Binder Pack,24,19.41,465.84,200.49
2024-03-02,North,In-Store,Electronics,Smartphone,9,501.37,4512.33,908.46
2024-03-02,South,In-Store,Furniture,Desk,12,422.39,5068.68,1675.79
2024-03-02,West,Online,Furniture,Office Chair,16,215.32,3445.12,1300.55
2024-03-02,Central,In-Store,Electronics,Monitor,21,217.58,4569.18,2241.93
2024-03-02,Central,Online,Office Supplies,Binder Pack,7,18.32,128.24,47.17
2024-03-02,Central,Online,Furniture,Desk,8,549.93,4399.44,1171.37
2024-03-03,East,In-Store,Electronics,Smartphone,14,694.19,9718.66,3861.7
2024-03-04,South,Online,Electronics,Headphones,13,84.65,1100.45,238.39
2024-03-04,South,Online,Office Supplies,Stapler,8,13.14,105.12,36.1
2024-03-04,Central,Online,Office Supplies,Pen Box,15,8.17,122.55,51.96
2024-03-04,East,Online,Office Supplies,Printer Paper,5,25.42,127.1,62.64
2024-03-04,East,Online,Furniture,Desk,1,228.97,228.97,110.53
2024-03-05,South,In-Store,Office Supplies,Pen Box,3,8.36,25.08,7.69
2024-03-05,East,Online,Furniture,Office Chair,13,120.74,1569.62,700.29
2024-03-05,North,Online,Office Supplies,Binder Pack,16,30.86,493.76,134.88
2024-03-06,North,Online,Office Supplies,Printer Paper,2,10.68,21.36,7.92
2024-03-06,South,Online,Furniture,Desk,18,544.43,9799.74,2768.38
2024-03-06,South,Online,Furniture,Bookshelf,10,114.15,1141.5,519.15
2024-03-06,East,Online,Furniture,Office Chair,17,348.02,5916.34,2095.35
2024-03-07,North,In-Store,Office Supplies,Binder Pack,5,25.62,128.1,55.18
2024-03-07,East,Online,Furniture,Desk,16,503.56,8056.96,2862.47
2024-03-08,South,Online,Electronics,Headphones,2,106.16,212.32,57.16
2024-03-08,West,Distributor,Electronics,Laptop,5,1106.29,5531.45,2090.25
2024-03-09,North,Online,Office Supplies,Stapler,17,10.09,171.53,53.04
2024-03-09,North,In-Store,Furniture,Office Chair,17,276.89,4707.13,1757.39
2024-03-10,North,Distributor,Furniture,Bookshelf,21,174.22,3658.62,1073.22
2024-03-10,North,Online,Electronics,Smartphone,15,1140.7,17110.5,7327.06
2024-03-10,Central,Online,Office Supplies,Stapler,13,11.68,151.84,34.86
2024-03-11,Central,Online,Electronics,Monitor,24,374.35,8984.4,4120.47
2024-03-11,South,In-Store,Furniture,Desk,4,665.65,2662.6,955.0
2024-03-11,West,Online,Furniture,Office Chair,19,145.18,2758.42,602.49
2024-03-11,West,Online,Office Supplies,Binder Pack,10,39.0,390.0,145.23
2024-03-12,East,Online,Electronics,Monitor,10,236.49,2364.9,998.3
2024-03-12,South,Online,Office Supplies,Stapler,6,10.81,64.86,16.37
2024-03-12,South,Online,Furniture,Desk,15,216.58,3248.7,1424.97
2024-03-12,East,In-Store,Furniture,Desk,1,680.13,680.13,330.79
2024-03-12,Central,Online,Furniture,Bookshelf,16,113.6,1817.6,897.64
2024-03-12,South,Online,Furniture,Office Chair,16,413.95,6623.2,2640.01
2024-03-13,South,In-Store,Office Supplies,Stapler,7,7.54,52.78,17.27
2024-03-13,East,In-Store,Office Supplies,Binder Pack,17,36.47,619.99,173.52
2024-03-13,Central,Distributor,Office Supplies,Binder Pack,22,33.2,730.4,146.23
2024-03-14,East,Online,Electronics,Monitor,21,405.58,8517.18,2565.57
2024-03-14,East,Online,Office Supplies,Stapler,24,5.95,142.8,37.02
2024-03-15,North,Online,Office Supplies,Stapler,6,9.96,59.76,15.76
2024-03-15,East,In-Store,Office Supplies,Printer Paper,3,15.35,46.05,20.98
2024-03-15,South,In-Store,Electronics,Smartphone,9,511.48,4603.32,943.61
2024-03-15,North,Distributor,Furniture,Bookshelf,4,180.03,720.12,260.81
2024-03-16,West,In-Store,Office Supplies,Binder Pack,1,33.28,33.28,13.08
2024-03-16,North,Online,Furniture,Bookshelf,15,196.36,2945.4,1003.33
2024-03-17,East,In-Store,Furniture,Desk,10,528.67,5286.7,1868.01
2024-03-17,North,Online,Office Supplies,Pen Box,23,10.01,230.23,89.35
2024-03-17,West,Online,Furniture,Desk,18,455.75,8203.5,3437.3
2024-03-17,West,Online,Office Supplies,Binder Pack,15,37.84,567.6,157.34
2024-03-17,West,Online,Furniture,Office Chair,22,110.3,2426.6,1165.74
2024-03-17,Central,In-Store,Furniture,Desk,9,453.49,4081.41,1326.67
2024-03-18,North,Online,Furniture,Bookshelf,19,136.73,2597.87,1065.77
2024-03-18,South,Online,Electronics,Monitor,7,370.14,2590.98,923.23
2024-03-19,Central,Online,Electronics,Monitor,24,339.48,8147.52,1775.84
2024-03-19,South,Online,Electronics,Monitor,20,271.32,5426.4,1758.59
2024-03-19,West,Online,Office Supplies,Printer Paper,24,22.7,544.8,197.88
2024-03-19,Central,Online,Furniture,Office Chair,16,414.34,6629.44,1876.5
2024-03-19,East,Online,Office Supplies,Pen Box,8,17.4,139.2,28.3
2024-03-21,North,Online,Furniture,Desk,1,385.97,385.97,135.13
2024-03-21,North,In-Store,Office Supplies,Binder Pack,20,22.75,455.0,134.73
2024-03-21,Central,Online,Electronics,Laptop,9,2449.41,22044.69,10470.21
2024-03-21,North,In-Store,Office Supplies,Pen Box,22,18.79,413.38,180.66
2024-03-21,East,Online,Office Supplies,Pen Box,4,19.61,78.44,18.0
2024-03-23,South,Online,Office Supplies,Printer Paper,1,16.5,16.5,4.13
2024-03-23,Central,In-Store,Electronics,Smartphone,8,425.65,3405.2,1508.58
2024-03-23,Central,Online,Furniture,Office Chair,13,403.63,5247.19,2492.06
2024-03-23,West,Online,Furniture,Desk,5,277.9,1389.5,375.76
2024-03-24,South,In-Store,Electronics,Laptop,20,1663.55,33271.0,8710.68
2024-03-24,Central,Online,Office Supplies,Printer Paper,2,24.1,48.2,19.34
2024-03-25,South,Online,Electronics,Headphones,17,91.45,1554.65,613.38
2024-03-25,Central,In-Store,Furniture,Office Chair,16,291.5,4664.0,1710.73
2024-03-25,East,In-Store,Office Supplies,Printer Paper,10,19.58,195.8,42.87
2024-03-25,North,Distributor,Electronics,Smartphone,21,679.02,14259.42,4114.25
2024-03-25,South,Online,Furniture,Desk,10,543.04,5430.4,1851.17
2024-03-26,East,In-Store,Electronics,Smartphone,20,1029.26,20585.2,9889.27
2024-03-26,Central,Online,Furniture,Bookshelf,8,185.88,1487.04,559.57
2024-03-26,Central,Online,Office Supplies,Printer Paper,24,22.68,544.32,141.95
2024-03-26,East,Online,Electronics,Headphones,17,172.97,2940.49,1250.56
2024-03-27,East,In-Store,Furniture,Desk,9,712.69,6414.21,1834.12
2024-03-27,South,Online,Electronics,Monitor,7,419.36,2935.52,808.93
2024-03-27,Central,In-Store,Electronics,Smartphone,12,947.28,11367.36,2655.58
2024-03-27,West,Online,Furniture,Desk,11,467.88,5146.68,2079.72
2024-03-28,Central,Online,Office Supplies,Binder Pack,22,35.56,782.32,169.32
2024-03-28,East,In-Store,Electronics,Headphones,15,276.01,4140.15,1236.47
2024-03-28,East,In-Store,Office Supplies,Stapler,13,11.84,153.92,69.94
2024-03-28,Central,In-Store,Furniture,Office Chair,23,303.47,6979.81,3404.42
2024-03-28,West,Distributor,Office Supplies,Pen Box,14,19.38,271.32,106.05
2024-03-28,North,Online,Electronics,Laptop,1,851.77,851.77,307.35
2024-03-29,East,Online,Electronics,Headphones,20,95.52,1910.4,519.65
2024-03-30,Central,Online,Electronics,Headphones,20,257.17,5143.4,2410.35
2024-03-31,East,In-Store,Office Supplies,Printer Paper,10,26.77,267.7,60.76
2024-03-31,Central,Online,Electronics,Headphones,24,71.19,1708.56,704.66
2024-04-01,North,Online,Furniture,Office Chair,15,347.5,5212.5,1769.67
2024-04-01,East,In-Store,Electronics,Monitor,17,383.56,6520.52,2913.35
2024-04-01,East,Online,Furniture,Desk,18,255.3,4595.4,1798.34
2024-04-02,North,Online,Electronics,Monitor,4,199.87,799.48,171.3
2024-04-02,West,In-Store,Furniture,Desk,5,472.22,2361.1,1046.32
2024-04-02,West,Online,Electronics,Smartphone,20,423.89,8477.8,2906.96
2024-04-02,North,In-Store,Furniture,Desk,18,274.53,4941.54,1650.91
2024-04-03,South,In-Store,Office Supplies,Stapler,14,8.54,119.56,51.61
2024-04-04,North,In-Store,Office Supplies,Binder Pack,19,38.59,733.21,236.65
2024-04-04,Central,In-Store,Furniture,Desk,13,759.25,9870.25,2019.5
2024-04-04,East,In-Store,Office Supplies,Printer Paper,14,14.77,206.78,58.1
2024-04-04,East,Online,Furniture,Bookshelf,1,115.15,115.15,45.1
2024-04-05,West,Online,Furniture,Bookshelf,8,108.85,870.8,195.38
2024-04-05,Central,In-Store,Furniture,Bookshelf,20,135.98,2719.6,1157.62
2024-04-05,North,Online,Office Supplies,Pen Box,21,5.49,115.29,48.04
2024-04-05,North,Online,Furniture,Office Chair,14,280.5,3927.0,1046.51
2024-04-05,East,In-Store,Furniture,Desk,8,340.79,2726.32,1277.94
2024-04-06,Central,Online,Electronics,Headphones,7,150.97,1056.79,362.29
2024-04-07,West,In-Store,Office Supplies,Pen Box,6,19.3,115.8,31.58
2024-04-07,Central,Online,Furniture,Bookshelf,21,100.23,2104.83,546.29
2024-04-08,West,Online,Furniture,Desk,9,263.42,2370.78,734.45
2024-04-08,South,Online,Office Supplies,Binder Pack,20,32.11,642.2,181.6
2024-04-08,North,Online,Furniture,Desk,16,563.53,9016.48,2464.42
2024-04-10,West,Online,Electronics,Smartphone,2,428.74,857.48,249.49
2024-04-10,North,In-Store,Electronics,Monitor,10,469.24,4692.4,1129.06
2024-04-10,North,Online,Electronics,Laptop,15,2388.38,35825.7,16776.11
2024-04-10,East,Online,Furniture,Office Chair,16,189.12,3025.92,1340.72
2024-04-10,East,Online,Electronics,Smartphone,15,600.42,9006.3,3213.51
2024-04-10,Central,In-Store,Office Supplies,Binder Pack,22,39.15,861.3,424.78
2024-04-11,South,Online,Office Supplies,Pen Box,1,6.72,6.72,2.51
2024-04-11,East,Online,Office Supplies,Stapler,14,13.69,191.66,66.48
2024-04-11,East,In-Store,Furniture,Office Chair,23,138.77,3191.71,1504.16
2024-04-12,North,Online,Furniture,Desk,12,542.6,6511.2,2841.05
2024-04-12,South,Online,Electronics,Smartphone,21,710.75,14925.75,5041.96
2024-04-12,Central,Online,Furniture,Office Chair,13,341.2,4435.6,1454.09
2024-04-12,North,Online,Office Supplies,Printer Paper,9,26.73,240.57,79.56
2024-04-13,West,Online,Electronics,Headphones,11,103.05,1133.55,405.55
2024-04-13,North,Online,Electronics,Laptop,20,2486.9,49738.0,13860.65
2024-04-13,South,Online,Office Supplies,Pen Box,20,13.88,277.6,85.92
2024-04-13,North,In-Store,Electronics,Smartphone,6,599.16,3594.96,1236.67
2024-04-13,North,In-Store,Office Supplies,Stapler,8,11.35,90.8,28.31
2024-04-14,West,Distributor,Electronics,Headphones,9,217.73,1959.57,814.58
2024-04-14,East,Online,Electronics,Monitor,22,364.87,8027.14,3260.23
2024-04-14,North,In-Store,Office Supplies,Printer Paper,7,21.38,149.66,47.58
2024-04-15,South,In-Store,Office Supplies,Pen Box,22,9.92,218.24,77.25
2024-04-15,South,Online,Furniture,Desk,18,500.26,9004.68,1915.91
2024-04-15,West,Online,Electronics,Headphones,2,102.74,205.48,47.81
2024-04-15,Central,Online,Electronics,Smartphone,18,557.32,10031.76,3919.18
2024-04-15,Central,Online,Electronics,Laptop,18,1621.06,29179.08,12388.17
2024-04-15,North,Distributor,Office Supplies,Stapler,6,11.52,69.12,27.26
2024-04-16,Central,Online,Office Supplies,Pen Box,1,11.23,11.23,3.7
2024-04-16,North,In-Store,Electronics,Headphones,9,65.48,589.32,194.39
2024-04-16,East,Online,Office Supplies,Stapler,1,14.76,14.76,6.19
2024-04-16,North,Online,Office Supplies,Binder Pack,13,18.24,237.12,103.2
2024-04-16,Central,Online,Electronics,Headphones,24,174.06,4177.44,1456.4
2024-04-16,West,Online,Furniture,Desk,4,322.74,1290.96,323.59
2024-04-17,North,Online,Office Supplies,Stapler,20,5.07,101.4,41.59
2024-04-18,West,Online,Electronics,Smartphone,20,486.43,9728.6,4534.44
2024-04-18,East,In-Store,Office Supplies,Stapler,2,13.71,27.42,11.59
2024-04-18,Central,Online,Electronics,Smartphone,8,1008.29,8066.32,3418.64
2024-04-18,North,Online,Furniture,Bookshelf,3,170.96,512.88,181.57
2024-04-18,East,Online,Furniture,Office Chair,21,358.09,7519.89,3553.46
2024-04-19,East,Online,Electronics,Monitor,3,234.88,704.64,183.62
2024-04-20,South,Online,Furniture,Bookshelf,9,128.11,1152.99,533.47
2024-04-20,South,In-Store,Electronics,Headphones,11,188.38,2072.18,924.17
2024-04-20,North,Online,Electronics,Monitor,18,455.8,8204.4,2576.93
2024-04-21,North,Distributor,Electronics,Laptop,15,1111.68,16675.2,5942.77
2024-04-21,Central,In-Store,Electronics,Headphones,24,50.37,1208.88,518.26
2024-04-21,Central,Online,Electronics,Smartphone,16,732.91,11726.56,3452.24
2024-04-22,West,Online,Office Supplies,Stapler,6,5.74,34.44,7.06
2024-04-22,West,Online,Office Supplies,Printer Paper,6,12.42,74.52,31.38
2024-04-22,West,Online,Electronics,Monitor,11,454.85,5003.35,1589.14
2024-04-22,East,Distributor,Office Supplies,Pen Box,8,15.96,127.68,32.38
2024-04-23,North,Online,Office Supplies,Stapler,5,10.58,52.9,17.54
2024-04-23,South,Online,Office Supplies,Pen Box,3,19.14,57.42,28.62
2024-04-23,Central,Online,Electronics,Monitor,4,427.86,1711.44,626.19
2024-04-23,East,Online,Office Supplies,Binder Pack,22,35.84,788.48,233.76
2024-04-24,Central,Online,Furniture,Bookshelf,20,167.72,3354.4,1261.34
2024-04-24,East,In-Store,Electronics,Laptop,23,1073.52,24690.96,8107.46
2024-04-24,East,Online,Furniture,Office Chair,5,232.89,1164.45,530.14
2024-04-25,Central,Online,Office Supplies,Binder Pack,18,27.13,488.34,142.16
2024-04-25,West,Distributor,Furniture,Bookshelf,23,232.32,5343.36,1097.39
2024-04-25,West,In-Store,Furniture,Bookshelf,1,232.63,232.63,111.85
2024-04-25,Central,Distributor,Furniture,Desk,11,759.99,8359.89,2259.39
2024-04-25,South,In-Store,Office Supplies,Printer Paper,14,15.31,214.34,85.94
2024-04-25,South,Online,Furniture,Desk,12,765.13,9181.56,2023.2
2024-04-25,West,Online,Office Supplies,Pen Box,7,9.09,63.63,26.61
2024-04-26,West,Distributor,Furniture,Desk,1,365.42,365.42,162.96
2024-04-26,East,In-Store,Office Supplies,Stapler,9,8.98,80.82,33.97
2024-04-26,East,Online,Office Supplies,Binder Pack,20,33.54,670.8,209.51
2024-04-26,North,In-Store,Furniture,Bookshelf,13,239.77,3117.01,821.48
2024-04-26,West,Distributor,Furniture,Desk,14,458.49,6418.86,1742.35
2024-04-26,South,Distributor,Electronics,Monitor,8,268.99,2151.92,965.33
2024-04-26,South,Online,Electronics,Laptop,3,879.53,2638.59,810.29
2024-04-27,West,Online,Office Supplies,Printer Paper,1,23.71,23.71,9.93
2024-04-27,North,Online,Electronics,Monitor,23,193.32,4446.36,1187.78
2024-04-28,East,In-Store,Electronics,Smartphone,6,572.12,3432.72,1192.08
2024-04-28,West,Online,Office Supplies,Pen Box,3,5.32,15.96,6.67
2024-04-28,West,In-Store,Electronics,Laptop,9,876.13,7885.17,3916.32
2024-04-28,Central,Online,Office Supplies,Pen Box,20,6.39,127.8,44.92
2024-04-29,Central,Online,Electronics,Laptop,10,1716.24,17162.4,7239.44
2024-04-29,North,Online,Office Supplies,Binder Pack,15,23.8,357.0,148.82
2024-04-29,North,In-Store,Office Supplies,Pen Box,11,6.31,69.41,16.86
2024-04-29,South,Online,Office Supplies,Printer Paper,18,17.98,323.64,129.36
2024-04-29,West,Online,Furniture,Office Chair,15,396.35,5945.25,2788.34
2024-04-29,East,Online,Office Supplies,Binder Pack,13,28.29,367.77,124.56
2024-04-30,South,Online,Electronics,Smartphone,10,977.38,9773.8,3268.97
2024-04-30,East,Online,Electronics,Headphones,16,189.0,3024.0,680.9
2024-04-30,West,Online,Electronics,Smartphone,13,551.22,7165.86,2977.44
2024-04-30,South,Online,Electronics,Laptop,8,2013.21,16105.68,6031.62
2024-04-30,Central,Distributor,Electronics,Laptop,9,1308.96,11780.64,4735.79
2024-04-30,Central,Online,Furniture,Desk,1,651.69,651.69,320.24
2024-05-01,East,Distributor,Office Supplies,Stapler,15,9.7,145.5,49.03
2024-05-02,West,In-Store,Electronics,Smartphone,1,435.58,435.58,216.93
2024-05-02,East,In-Store,Furniture,Desk,1,474.97,474.97,231.74
2024-05-02,North,Online,Office Supplies,Binder Pack,10,16.94,169.4,53.42
2024-05-03,Central,In-Store,Electronics,Monitor,9,281.33,2531.97,1098.62
2024-05-03,South,In-Store,Electronics,Monitor,6,422.66,2535.96,602.5
2024-05-03,South,Online,Electronics,Monitor,6,439.27,2635.62,1100.08
2024-05-04,Central,In-Store,Furniture,Bookshelf,14,115.21,1612.94,778.86
2024-05-04,North,Online,Office Supplies,Binder Pack,7,18.19,127.33,49.27
2024-05-04,South,Online,Furniture,Bookshelf,16,99.12,1585.92,477.01
2024-05-05,North,Distributor,Furniture,Desk,21,605.18,12708.78,4372.52
2024-05-05,South,In-Store,Furniture,Office Chair,8,226.23,1809.84,455.14
2024-05-05,South,Online,Office Supplies,Stapler,1,5.04,5.04,2.38
2024-05-05,West,In-Store,Office Supplies,Printer Paper,9,15.2,136.8,66.46
2024-05-06,East,Online,Electronics,Smartphone,9,717.99,6461.91,1659.87
2024-05-06,South,Online,Office Supplies,Stapler,24,12.25,294.0,118.37
2024-05-06,South,Online,Electronics,Headphones,6,261.63,1569.78,611.41
2024-05-06,North,Online,Office Supplies,Pen Box,14,6.94,97.16,38.71
2024-05-07,Central,Online,Office Supplies,Pen Box,16,6.18,98.88,31.03
2024-05-07,North,Online,Electronics,Laptop,15,1057.94,15869.1,5842.32
2024-05-07,North,Online,Office Supplies,Pen Box,11,9.76,107.36,43.14
2024-05-07,South,Distributor,Office Supplies,Pen Box,14,16.15,226.1,100.2
2024-05-07,South,Online,Office Supplies,Stapler,13,6.16,80.08,21.33
2024-05-08,South,Online,Office Supplies,Binder Pack,17,27.08,460.36,161.55
2024-05-08,West,Online,Office Supplies,Stapler,19,7.41,140.79,59.79
2024-05-09,Central,Online,Electronics,Monitor,22,202.36,4451.92,1190.85
2024-05-09,East,Online,Electronics,Monitor,17,206.38,3508.46,1419.13
2024-05-09,East,Online,Furniture,Office Chair,12,297.39,3568.68,1698.23
2024-05-11,East,Online,Furniture,Desk,4,651.85,2607.4,1016.12
2024-05-11,South,Online,Electronics,Laptop,20,1845.56,36911.2,8575.65
2024-05-11,West,Online,Office Supplies,Printer Paper,14,25.47,356.58,152.25
2024-05-11,South,Online,Office Supplies,Printer Paper,14,10.48,146.72,50.83
2024-05-12,West,Online,Office Supplies,Binder Pack,13,26.63,346.19,132.21
2024-05-12,Central,Online,Furniture,Office Chair,8,208.95,1671.6,583.26
2024-05-12,South,Online,Furniture,Office Chair,10,315.72,3157.2,653.34
2024-05-12,South,In-Store,Electronics,Smartphone,2,777.22,1554.44,775.18
2024-05-13,West,In-Store,Office Supplies,Pen Box,1,5.46,5.46,1.22
2024-05-13,South,In-Store,Electronics,Headphones,2,60.4,120.8,39.34
2024-05-13,South,In-Store,Office Supplies,Pen Box,17,19.91,338.47,144.62
2024-05-13,Central,Online,Furniture,Desk,21,580.64,12193.44,5933.26
2024-05-13,West,Online,Office Supplies,Pen Box,10,17.18,171.8,66.11
2024-05-13,South,In-Store,Electronics,Smartphone,4,756.76,3027.04,685.53
2024-05-13,East,Distributor,Electronics,Smartphone,14,660.2,9242.8,2009.67
2024-05-14,West,Online,Office Supplies,Pen Box,18,5.61,100.98,38.39
2024-05-14,South,Online,Electronics,Laptop,15,2099.83,31497.45,11335.0
2024-05-14,West,Online,Furniture,Desk,10,321.62,3216.2,1603.51
2024-05-14,Central,Online,Electronics,Laptop,19,1365.3,25940.7,12434.3
2024-05-14,Central,In-Store,Furniture,Bookshelf,10,209.76,2097.6,447.34
2024-05-14,Central,Online,Office Supplies,Binder Pack,17,21.56,366.52,132.62
2024-05-15,Central,Online,Electronics,Laptop,14,1792.46,25094.44,11483.89
2024-05-15,North,In-Store,Electronics,Laptop,3,1575.3,4725.9,1422.47
2024-05-15,Central,Online,Office Supplies,Pen Box,4,17.31,69.24,28.7
2024-05-16,Central,Distributor,Electronics,Monitor,14,310.62,4348.68,1294.96
2024-05-16,South,Distributor,Electronics,Smartphone,10,817.02,8170.2,3507.27
2024-05-16,North,Online,Furniture,Bookshelf,7,174.98,1224.86,344.02
2024-05-16,Central,Online,Electronics,Laptop,4,1767.51,7070.04,2906.5
2024-05-17,Central,Online,Office Supplies,Stapler,11,14.35,157.85,63.76
2024-05-18,North,In-Store,Furniture,Bookshelf,12,241.8,2901.6,944.04
2024-05-19,Central,In-Store,Office Supplies,Binder Pack,15,21.96,329.4,97.37
2024-05-20,East,Online,Office Supplies,Pen Box,16,7.99,127.84,36.95
2024-05-20,North,Online,Office Supplies,Binder Pack,8,25.37,202.96,77.89
2024-05-20,West,In-Store,Electronics,Smartphone,16,1198.19,19171.04,8094.35
2024-05-21,West,Distributor,Electronics,Smartphone,1,672.83,672.83,198.94
2024-05-21,North,Online,Furniture,Office Chair,5,282.39,1411.95,518.73
2024-05-21,Central,Online,Electronics,Laptop,1,842.55,842.55,302.92
2024-05-21,Central,Online,Office Supplies,Stapler,5,9.67,48.35,22.28
2024-05-21,West,In-Store,Electronics,Smartphone,11,655.39,7209.29,2618.57
2024-05-21,West,Online,Electronics,Headphones,23,62.66,1441.18,675.75
2024-05-21,West,Online,Office Supplies,Binder Pack,15,30.25,453.75,205.23
2024-05-21,West,Online,Electronics,Smartphone,19,721.97,13717.43,2987.75
2024-05-22,North,Online,Office Supplies,Pen Box,10,7.08,70.8,27.27
2024-05-22,West,Online,Furniture,Office Chair,19,258.94,4919.86,1456.4
2024-05-22,North,Online,Furniture,Desk,17,280.9,4775.3,1903.09
2024-05-22,Central,Online,Furniture,Desk,2,356.42,712.84,297.58
2024-05-22,North,In-Store,Furniture,Office Chair,12,104.95,1259.4,512.22
2024-05-22,South,Online,Office Supplies,Printer Paper,12,20.94,251.28,75.65
2024-05-23,North,Online,Electronics,Smartphone,24,1012.1,24290.4,6311.69
2024-05-23,West,In-Store,Electronics,Smartphone,18,560.36,10086.48,3532.04
2024-05-23,North,Online,Electronics,Laptop,18,2108.49,37952.82,16824.03
2024-05-23,West,In-Store,Furniture,Office Chair,14,493.09,6903.26,3431.51
2024-05-23,East,Online,Electronics,Smartphone,7,1181.94,8273.58,2268.5
2024-05-24,Central,In-Store,Office Supplies,Stapler,8,14.39,115.12,30.58
2024-05-24,East,Online,Electronics,Smartphone,12,845.08,10140.96,3370.48
2024-05-24,South,Online,Office Supplies,Pen Box,5,18.14,90.7,39.75
2024-05-24,North,In-Store,Electronics,Laptop,23,1177.9,27091.7,11742.75
2024-05-24,Central,Online,Office Supplies,Binder Pack,19,33.71,640.49,161.23
2024-05-25,West,In-Store,Furniture,Bookshelf,12,83.7,1004.4,229.55
2024-05-25,West,Online,Office Supplies,Printer Paper,18,27.18,489.24,194.65
2024-05-26,West,In-Store,Office Supplies,Binder Pack,14,16.55,231.7,67.06
2024-05-26,South,Online,Electronics,Smartphone,6,1065.87,6395.22,1368.67
2024-05-26,East,Online,Office Supplies,Pen Box,2,15.96,31.92,10.23
2024-05-26,North,Distributor,Office Supplies,Printer Paper,5,17.93,89.65,36.27
2024-05-26,East,In-Store,Office Supplies,Binder Pack,21,39.42,827.82,297.05
2024-05-26,East,Online,Furniture,Bookshelf,9,217.85,1960.65,462.22
2024-05-26,North,In-Store,Electronics,Laptop,7,1839.79,12878.53,3991.67
2024-05-27,East,Online,Furniture,Desk,24,620.32,14887.68,4946.6
2024-05-29,Central,In-Store,Office Supplies,Pen Box,15,14.79,221.85,98.23
2024-05-29,East,In-Store,Office Supplies,Binder Pack,14,18.4,257.6,53.2
2024-05-29,South,Online,Furniture,Office Chair,16,417.76,6684.16,3012.74
2024-05-29,East,Distributor,Office Supplies,Stapler,8,9.42,75.36,15.83
2024-05-30,South,Online,Electronics,Laptop,9,1271.83,11446.47,4695.13
2024-05-30,East,In-Store,Furniture,Office Chair,14,491.64,6882.96,2068.38
2024-05-30,Central,Online,Electronics,Laptop,13,1640.94,21332.22,4419.54
2024-05-30,West,Online,Office Supplies,Stapler,10,8.01,80.1,37.52
2024-05-31,North,Distributor,Office Supplies,Printer Paper,14,18.49,258.86,93.32
2024-05-31,West,In-Store,Electronics,Laptop,12,2340.04,28080.48,10220.46
2024-05-31,West,Online,Office Supplies,Printer Paper,17,11.3,192.1,84.78
2024-05-31,West,In-Store,Furniture,Desk,8,756.44,6051.52,2824.21
2024-05-31,Central,Distributor,Electronics,Laptop,17,1192.45,20271.65,9278.73
2024-06-01,East,Online,Office Supplies,Printer Paper,5,21.39,106.95,52.88
2024-06-01,North,Distributor,Furniture,Bookshelf,4,137.83,551.32,235.74
2024-06-01,Central,Online,Electronics,Headphones,5,126.89,634.45,262.77
2024-06-01,West,Online,Electronics,Monitor,6,225.58,1353.48,360.18
2024-06-01,West,In-Store,Furniture,Office Chair,8,172.25,1378.0,303.05
2024-06-01,North,Online,Electronics,Smartphone,10,802.85,8028.5,1927.33
2024-06-02,East,In-Store,Furniture,Bookshelf,6,174.28,1045.68,460.34
2024-06-03,North,Online,Furniture,Desk,7,378.92,2652.44,588.81
2024-06-03,Central,Online,Furniture,Bookshelf,4,128.65,514.6,232.3
2024-06-03,South,In-Store,Electronics,Laptop,9,1656.49,14908.41,4115.32
2024-06-03,Central,Online,Furniture,Office Chair,6,218.64,1311.84,462.97
